9331|21, 23
9315|21, 23
9310|21, 23
9292|21, 23, 26
9271|21
9248|21
9207|21, 27, 29, 31
9204|21, 23
9165|21, 23
9146|21, 29, 31
9118|21, 27
9115|21, 23
9054|21, 23, 33
9051|21, 23, 33
9033|21, 23, 27
9027|21
9020|21
9017|21, 23, 26, 32
8980|21
8977|21, 23
8970|21, 23
8969|21, 23
8968|21, 23
8967|21, 23
8944|21, 23
8933|21, 23
8911|21, 26
8908|21
8854|21, 23
8852|21, 23
8813|21, 23, 33
8811|21, 23
8785|21, 23
8759|21, 23, 27
8757|21, 27, 30
8752|21
8751|21, 23
8744|21, 25
8708|21, 23, 27
8696|21
8679|21, 26, 27
8661|21, 31
8627|21
8621|21, 27
8620|21, 23
8610|21, 23, 30, 33
8588|21, 23
8586|21, 23
8556|21, 26, 27
8554|21, 26, 27
8526|21, 23
8498|21, 26, 27, 31
8426|21, 23
8415|21, 32
8414|21, 26
8407|21, 23, 26, 32
8376|21
8309|21, 23, 30
8307|21, 23, 27
8275|21, 26, 32
8265|21, 23
8234|21, 23
8179|21
8176|21
8174|21, 27
8153|21, 23, 29, 30
8113|21, 23, 26, 27, 33
8086|21, 23
8081|21, 26, 32
8077|21, 23, 32
8056|21, 23
8036|21, 23
8033|21, 23, 29
8012|21, 23, 33
7980|21, 23
7968|21
7953|21, 23, 30
7951|21, 23, 27
7941|21, 27, 30
7871|21, 27, 30
7868|21
7813|21, 23
7800|21, 30
7796|21, 23, 26
7795|21, 23
7786|21, 23, 33
7688|21, 23
7687|21, 23
7684|21, 23
7670|21, 23, 26
7635|21, 26, 27
7617|21, 23, 29
7610|21, 23
7602|21, 23, 33
7586|21
7583|21
7544|21
7533|21, 27
7501|21, 23, 27, 30, 32
7473|21
7462|21, 27
7405|21, 23, 24
7402|21, 23, 27
7342|21, 23, 32
7313|21
7298|21, 27
7281|21, 27, 29, 33
7250|21, 23, 30
7241|21, 27, 30, 32
7233|21, 23, 27
7229|21
7218|21, 23, 27
7215|21, 26, 27
7206|21, 26, 31, 33, 34
7200|21, 23, 26
7182|21, 33
7167|21, 27
7105|21, 23
7093|21
7030|21, 33
7007|21
6999|21, 27, 34
6965|21, 26, 32
6951|21, 23
6945|21, 23
6893|21, 23, 27, 33
6860|21, 25, 26, 35
6839|21, 30
6825|21, 23
6820|21, 23, 27, 30
6703|21, 23, 26, 32, 33
6667|21, 23, 33
6645|21, 23
6633|21, 26
6565|21, 23
6539|21, 23
6512|21, 31, 33
6495|21, 23, 27, 30
6445|21, 23
6440|21, 26
6372|21, 23
6285|21, 27, 31
6270|21, 23
6247|21, 23
6147|21, 23
6135|21, 26, 32, 33
6132|21
6040|21, 23, 27, 30, 32
6005|21, 26
5925|21, 27, 29
5909|21, 23, 33
5893|21, 26
5882|21, 27, 33, 34
5877|21, 23, 26, 27
5801|21, 30
5798|21, 27, 33, 35
5784|21, 25
5764|21, 26, 31, 33, 34
5672|21, 23
5631|21, 26, 32
5601|21, 26
5573|21, 27, 31
5488|21, 23
5387|21, 23
5372|21, 23
5262|21, 23, 30
5217|21, 23, 26, 27, 33
5200|21, 23
5147|21, 27, 34
4902|21, 23, 27, 30
4869|21, 23, 27
4809|21, 26, 33, 35
4581|21, 23, 27
4553|21, 26, 32
4378|21
4305|21
4253|21
4231|21, 27
4174|21, 26, 27
4125|21, 23, 30
4044|21, 26, 35
4023|21, 23, 35
4009|21, 30
3957|21
3956|21, 27
3554|21, 23, 30
3756|21, 27, 29, 33
3717|21, 33
3698|21, 27
3593|21, 26, 27
3441|21, 23, 30
3334|21, 26, 33
3199|21
3143|21, 23, 27
3139|21
3099|21
3023|21, 23
3001|21
2886|21
2851|21, 23
2829|21, 30
2727|21, 33
2651|21
2607|21, 23
2506|21
2454|21
2417|21, 30
2203|21, 27
2158|21, 29, 31, 34
2071|21, 23, 30
1979|21
1974|21
1921|21, 33
1839|21, 30
1800|21, 23
1639|21
1628|21, 23, 26, 27
1608|21, 23, 30
1603|21, 30
1594|21, 27, 30
81|21, 26, 30, 32
242|21, 23, 32
309|21
520|21, 27, 30
548|21, 26, 27, 30
549|21, 27, 30, 32
550|21, 27, 30
564|21
633|21, 33
636|21, 23
655|21, 26, 30, 32
819|21, 27, 30, 32
820|21, 30
821|21, 30
822|21, 27, 30
825|21, 26, 30
829|21, 26
851|21, 23, 27, 30, 32
907|21, 23, 24
909|21, 23, 26, 27
1020|21, 27, 30
1177|21, 30
1445|21, 27, 35
1537|21, 26
1587|21, 23, 30
1588|21, 23, 32
1589|21, 23, 30, 32
9775|23
9768|23, 26
9760|23
9757|23, 24, 26
9752|23, 26
9750|23
9749|23, 32
9746|23, 27, 33
9738|23
9732|23, 26
9729|23
9725|23, 26, 32
9720|23
9719|23
9718|23
9714|23, 26
9711|23
9709|23
9705|23
9704|23, 33
9696|23
9693|23
9692|23
9687|23, 26
9684|23, 26
9680|23
9675|23, 29
9671|23
9669|23
9666|23
9665|23
9662|23, 26, 32
9661|23
9653|23
9650|23
9648|23, 26
9641|23, 26
9637|23
9634|23
9633|23
9631|23, 29
9630|23, 24
9627|23
9614|23
9613|23
9612|23
9610|23
9609|23
9603|23
9602|23
9597|23, 24
9590|23
9589|23
9587|23, 26, 35
9586|23
9566|23
9565|23
9563|23, 31, 32, 34
9562|23
9558|23, 26
9557|23, 33, 35
9553|23
9550|23
9544|23, 24, 26
9540|23
9538|23
9536|23, 27
9528|23
9527|23
9526|23, 26
9524|23
9516|23
9511|23
9509|23
9500|23, 32
9493|23
9492|23
9489|23
9488|23, 26
9485|23, 26
9483|23
9480|23, 26
9475|23
9465|23
9459|23, 26
9453|23
9452|23, 27, 33
9446|23
9444|23, 29, 33, 34
9443|23
9442|23
9438|23, 26, 32
9435|23, 26
9433|23, 32
9431|23
9420|23
9417|23
9404|23, 32
9399|23
9396|23
9390|23
9387|23
9383|23
9367|23
9353|23
9349|23
9345|23
9344|23, 26, 32
9342|23, 26, 32
9339|23, 26
9338|23
9333|23, 26, 32
9323|23
9317|23
9311|23, 26
9309|23
9307|23
9302|23, 24
9301|23, 36
9300|23
9299|23
9295|23
9290|23
9288|23
9287|23
9286|23
9284|23
9283|23, 26
9278|23
9276|23, 25
9274|23
9273|23, 26, 27
9272|23, 27
9270|23, 26, 27
9261|23
9260|23
9258|23, 35
9244|23
9241|23, 26, 27
9236|23
9235|23
9233|23
9230|23
9229|23, 26, 33
9223|23, 29, 32, 34
9220|23, 32
9219|23, 32
9216|23
9215|23
9214|23, 29
9209|23, 26, 29
9206|23, 32
9205|23
9199|23
9198|23, 36
9197|23
9195|23
9193|23, 26
9192|23
9189|23, 26
9186|23, 26
9173|23
9171|23, 32
9170|23
9168|23
9160|23, 26, 32
9159|23
9157|23, 32, 36
9156|23
9150|23, 26
9147|23, 26, 34
9144|23, 29, 33
9143|23
9140|23, 24, 26, 32, 34
9138|23, 26
9136|23, 32
9135|23
9133|23
9131|23
9130|23, 24, 27
9129|23, 26
9120|23, 26
9117|23, 26, 32
9114|23, 24, 34
9113|23
9112|23
9110|23
9102|23, 29, 31
9100|23
9098|23, 26
9095|23, 29
9091|23
9090|23
9089|23, 29
9084|23
9082|23
9081|23, 26, 27, 32
9079|23, 26
9078|23, 29
9076|23, 29
9073|23, 26
9071|23
9064|23, 26
9061|23, 26
9055|23, 25
9052|23, 29
9049|23, 32
9048|23, 26
9046|23
9041|23, 29
9040|23
9039|23
9037|23, 29
9036|23, 32
9023|23, 29, 34
9018|23
9014|23
9013|23, 26
9010|23
9004|23, 26
8994|23, 26, 32
8993|23, 32
8988|23, 26
8987|23
8979|23
8978|23
8976|23, 25
8975|23
8973|23
8972|23
8971|23
8959|23, 34
8957|23, 33
8956|23
8952|23
8948|23, 27, 29
8941|23, 26
8932|23
8931|23
8929|23
8927|23, 26, 32
8924|23, 32
8922|23
8921|23
8920|23, 26, 27
8916|23
8912|23
8910|23, 26, 32
8909|23, 26, 32
8907|23, 32
8906|23
8900|23, 26
8899|23, 32, 33
8898|23, 24
8897|23, 32
8895|23, 26
8894|23
8891|23, 26
8890|23, 24, 33
8887|23
8886|23, 26
8884|23, 32
8882|23
8881|23, 26
8880|23, 32
8878|23, 24, 26
8876|23, 32, 34
8871|23, 26, 29
8868|23
8867|23, 26
8866|23
8864|23
8859|23, 27
8858|23
8855|23
8853|23, 24
8850|23, 24
8849|23, 32
8847|23
8844|23, 29
8838|23
8835|23, 26
8832|23, 26, 27
8825|23
8822|23
8821|23, 26
5579|23, 24, 26, 32
5577|23
5574|23
8812|23, 33
8809|23
8805|23
8802|23, 26, 30, 32
8798|23, 26, 32
8795|23
8792|23
8790|23, 32
8789|23
8788|23
8787|23
8786|23, 36
8782|23, 26
8780|23
8778|23, 26
8777|23
8767|23
8763|23
8761|23, 24, 32
8758|23
8742|23, 26
8740|23
8735|23
8734|23, 32
8710|23
8709|23, 35
8707|23
8706|23, 29, 31, 34
8705|23
8704|23
8703|23, 32
8697|23
8690|23
8689|23
8680|23, 26, 27, 31, 32
8678|23
8676|23
8671|23
8668|23, 26
8667|23, 27, 30
8665|23
8664|23
8660|23
8658|23, 26
8657|23
8656|23, 32
8650|23, 24, 26
8649|23
8648|23
8644|23, 29, 34
8641|23, 26, 32
8640|23, 24, 34
8637|23
8632|23
8629|23, 24
8628|23, 24, 32
8623|23
8615|23
8613|23, 26
8612|23
8611|23
8609|23, 26, 34
8607|23, 32
8605|23, 26
8604|23, 24, 26, 31, 32
8601|23, 26, 32
8600|23, 30
8595|23, 32
8590|23, 32
8582|23, 32
8578|23, 32
8577|23
8570|23, 29
8562|23, 32
8558|23, 26, 29
8555|23, 26
8550|23, 32
8541|23, 26
8538|23, 26, 32
8531|23
8530|23, 24
8528|23, 26
8519|23, 26
8518|23, 29, 34
8517|23, 26, 32
8514|23, 29, 32
8506|23
8505|23, 26, 32
8502|23, 26
8497|23
8494|23, 32
8493|23, 26, 31
8488|23, 32
8486|23, 26
8476|23
8475|23, 26
8471|23, 36
8469|23, 32
8466|23, 32
8465|23
8463|23
8461|23
8457|23
8455|23
8451|23, 29
8450|23, 32
8449|23, 29
8447|23
8446|23, 25
8441|23, 26
8432|23, 26, 32
8428|23
8424|23
8423|23, 24, 26
8422|23, 26, 32
8412|23
8409|23, 32
8408|23
8406|23, 26
8405|23, 32
8404|23
8403|23
8397|23
8386|23, 26
8377|23, 32
8372|23, 24
8366|23
8365|23
8364|23
8362|23
8361|23, 24
8359|23, 32
8357|23, 26, 35
8355|23
8354|23, 24
8351|23, 26
8343|23, 26
8339|23, 24, 26
8334|23, 26, 32
8332|23
8327|23, 26
8326|23, 26, 32
8322|23
8318|23, 26, 34
8313|23, 24, 26
8311|23, 24, 26
8304|23, 29
8300|23, 26, 32
8299|23, 26, 32
8296|23
8290|23, 32
8287|23, 26, 32
8282|23
8278|23
8270|23
8269|23, 24
8266|23
8263|23
8261|23, 26
8258|23, 26
8257|23
8255|23, 26, 32
8248|23
8247|23, 26, 32
8246|23, 25
8244|23, 26
8243|23, 26, 32
8242|23, 32
8231|23, 26, 32
8227|23, 32
8224|23
8220|23, 27
8218|23
8216|23, 26, 32
8215|23, 26
8207|23, 26
8206|23, 24, 26
8204|23
8199|23
8196|23
8194|23
8191|23, 26
8188|23
8186|23, 26
8181|23, 29, 33
8167|23, 32
8164|23, 27, 34
8161|23, 26, 32
8158|23
8152|23
8147|23, 26
8138|23
8134|23, 24
8132|23, 24
8127|23, 26
8126|23
8124|23
8122|23
8121|23
8116|23, 32, 33
8109|23
8108|23, 26
8105|23, 27, 29
8104|23
8100|23, 29
8099|23, 29
8095|23
8094|23, 32
8093|23, 26
8092|23, 29, 32
8089|23, 32
8088|23, 26
8074|23
8071|23, 26, 32
8069|23, 29, 32
8068|23
8064|23, 25
8057|23, 26
8055|23, 26
8051|23, 26
8041|23, 26
8040|23, 24
8030|23, 26, 32
8028|23, 26, 32
8027|23, 27, 32
8017|23, 32
8015|23, 26, 33
8014|23
8010|23, 30
8007|23, 32
8002|23, 29
8000|23, 26, 27
7996|23
7993|23, 26
7991|23
7984|23
7983|23, 26
7981|23, 27, 32
7979|23, 27, 32
7973|23
7971|23, 33
7969|23, 34
7954|23, 27
7950|23, 26, 32
7949|23, 26, 30
7946|23
7945|23, 26, 32
7934|23, 26
7932|23, 26
7931|23, 26
7928|23, 26, 32
7927|23
7924|23, 24, 26
7915|23
7914|23, 26
7913|23, 32
7911|23, 29
7908|23
7907|23, 32
7904|23, 32
7901|23, 26
7895|23
7894|23, 26
7893|23, 29, 33, 34
7891|23
7886|23, 26, 32
7885|23, 32
7880|23, 26
7877|23, 26
7874|23, 24
7872|23
7870|23
7865|23
7864|23, 26
7862|23, 24
7861|23, 30
7860|23, 30
7852|23, 26, 32
7851|23, 26
7849|23
7846|23, 25
7843|23
7836|23, 26
7829|23
7823|23, 29
7820|23, 30
7816|23, 26, 27
7815|23
7814|23, 34
7812|23, 26, 32
7809|23, 26
7807|23, 32
7806|23, 26
7792|23, 32
7790|23
7788|23, 30, 32
7785|23, 26, 34
7782|23, 30
7780|23, 26
7777|23
7763|23, 32
7755|23, 26
7745|23, 26, 30
7739|23
7738|23, 26, 32
7737|23, 26, 33
7736|23, 26
7719|23
7705|23, 29
7703|23
7701|23
7698|23
7697|23
7693|23
7690|23, 26
7689|23, 32
7683|23, 24
7681|23, 26, 32
7675|23, 24
7672|23, 24
7671|23
7666|23, 26, 32
7664|23
7663|23
7662|23
7660|23, 26
7657|23, 26
7655|23, 26, 32
7647|23
7646|23
7643|23, 27, 32
7639|23
7638|23, 26, 32
7627|23
7625|23
7624|23
7620|23, 29, 31, 34
7619|23
7618|23, 25
7611|23
7609|23, 24
7608|23
7607|23, 26
7605|23, 26
7599|23, 32
7593|23
7590|23, 32
7577|23
7573|23, 26
7570|23, 26, 32
7566|23, 26, 32
7565|23, 34
7563|23
7561|23
7559|23
7556|23, 32
7554|23, 32
7548|23, 26
7547|23, 26, 32
7546|23, 26
7536|23, 26
7535|23
7534|23, 29
7529|23
7528|23
7519|23, 26, 32
7515|23, 29, 34
7511|23, 26, 32
7506|23, 24
7504|23, 26, 32
7498|23, 26
7493|23, 26, 32
7487|23
7481|23, 32
7468|23, 32
7466|23, 32
7465|23
7459|23, 24, 26
7458|23, 26
7455|23, 26, 32
7454|23, 26, 32
7453|23, 26
7450|23, 32
7444|23, 32
7442|23, 32
7440|23, 25
7435|23, 26
7434|23, 26, 31
7427|23, 26
7424|23, 32
7423|23
7419|23
7417|23, 24, 32
7416|23, 24, 31
7411|23, 26
7407|23
7395|23, 26, 27, 32
7393|23, 29
7392|23, 36
7390|23
7383|23, 32
7381|23
7380|23, 26, 32
7379|23
7378|23, 26, 35
7377|23, 26
7371|23, 26, 32
7370|23, 30, 33, 36
7364|23, 26
7360|23
7357|23, 25
7355|23, 26, 32
7351|23, 25
7350|23
7348|23
7338|23, 24
7334|23, 33
7333|23
7328|23
7327|23, 24, 26, 34
7325|23
7318|23
7317|23, 26
7311|23, 26, 32
7309|23, 24, 26, 31
7308|23, 27
7304|23
7301|23
7290|23, 32
7288|23, 26, 35
7285|23, 26, 32
7282|23, 32
7279|23, 29
7277|23, 26, 32
7275|23
7273|23, 26
7269|23, 26
7266|23, 32
7265|23
7262|23, 24
7257|23, 32
7254|23, 26, 32
7252|23, 29
7251|23
7247|23, 32
7243|23, 24, 26, 32
7235|23
7213|23
7212|23, 26, 35
7194|23, 29
7193|23, 32
7189|23, 26, 31
7186|23
7185|23, 26
7184|23, 29, 34
7180|23, 26
7179|23, 26
7175|23, 26
7170|23, 33
7168|23, 26
7164|23
7163|23, 24, 26, 34
7162|23, 29, 33, 34
7154|23, 33
7149|23
7147|23
7141|23, 25, 26, 32
7140|23, 32
7139|23
7136|23
7135|23
7128|23, 26, 30, 32
7125|23, 26, 32
7121|23, 26, 32
7118|23
7110|23
7109|23, 26, 32
7107|23, 26, 29
7101|23, 27, 32
7100|23, 32
7090|23, 32
7087|23, 26, 27
7083|23
7082|23, 26, 32
7081|23, 29
7077|23, 24
7075|23
7072|23, 29
7069|23, 32
7061|23
7053|23
7043|23, 26
7042|23, 26
7041|23
7039|23
7037|23, 32
7036|23, 26
7033|23, 26, 32
7032|23
7027|23, 26
7021|23
7020|23, 24, 29, 34
7019|23, 26, 30, 33
7013|23, 26, 32
7011|23, 26
7010|23, 26
7009|23, 29
7003|23, 27
7002|23, 26, 32
6993|23, 32
6992|23
6983|23, 32
6977|23, 26
6972|23
6971|23
6969|23, 26
6963|23
6942|23
6930|23
6927|23, 30, 32
6921|23
6907|23, 32
6904|23, 27
6902|23, 26
6901|23, 32
6899|23, 26, 32
6888|23, 26, 32
6887|23
6882|23, 27, 32
6874|23
6871|23
6870|23, 24, 26
6865|23
6864|23
6862|23
6855|23, 26, 30, 32
6848|23, 26, 32
6845|23, 26, 33
6836|23
6834|23, 32
6823|23
6822|23, 30, 32
6819|23, 29
6816|23, 26, 32
6814|23, 26, 31
6812|23
6811|23
6801|23, 26, 32
6798|23
6797|23, 24, 26, 29
6791|23, 32
6790|23
6784|23
6783|23, 32
6779|23, 32
6775|23
6774|23, 32
6773|23, 25
6772|23, 26
6769|23, 25
6768|23, 26
6765|23
6760|23, 32
6754|23
6752|23, 26, 32
6750|23, 26, 32
6747|23
6738|23, 27, 32
6736|23
6727|23
6724|23, 32
6723|23
6717|23, 26, 32
6714|23, 29
6711|23, 24, 26, 34
6708|23
6707|23
6704|23, 24
6700|23, 29
6696|23, 26
6693|23, 32
6692|23, 26, 32
6689|23, 26, 32
6688|23
6687|23, 26, 32
6686|23, 30
6684|23, 26, 35
6677|23, 26
6673|23, 26, 32
6670|23, 26
6666|23
6659|23, 26, 32, 35
6657|23, 25
6656|23, 26, 33, 34
6650|23, 26, 32
6649|23
6643|23
6637|23, 29
6635|23, 26, 32
6630|23, 24, 26
6629|23
6626|23, 26
6620|23, 26, 32
6619|23, 26, 32
6616|23
6614|23, 32
6613|23
6611|23, 26
6609|23, 32
6604|23, 26, 32
6594|23
6589|23
6588|23, 29, 34
6585|23, 26, 32
6582|23, 26, 32
6580|23
6579|23, 26
6577|23
6576|23
6573|23
6572|23
6568|23, 26
6567|23, 26, 32
6563|23
6558|23, 32
6555|23, 27
6554|23, 32
6552|23
6547|23
6546|23
6545|23, 26
6542|23, 29, 34
6537|23, 27, 29
6534|23, 32
6531|23, 26, 32
6529|23, 26, 32, 33
6517|23, 26, 30
6516|23, 26, 32
6511|23, 32
6507|23
6506|23, 26
6504|23
6502|23
6501|23, 26, 32
6487|23
6486|23, 32
6476|23, 26, 32
6473|23, 26, 29, 33, 34
6472|23, 32
6462|23, 29
6453|23
6451|23, 32
6450|23, 32
6444|23, 32
6443|23
6438|23, 26
6437|23, 32
6435|23, 26, 32
6430|23, 26, 32
6428|23, 26, 32
6425|23
6419|23
6418|23
6416|23, 32
6407|23, 26
6399|23
6394|23, 26, 27
6387|23, 32
6386|23, 26, 32
6383|23
6379|23, 25
6378|23
6376|23, 26, 32
6375|23, 33
6374|23, 27
6364|23, 26, 32
6354|23, 34
6353|23, 26
6352|23
6349|23, 24
6345|23
6344|23, 26, 32
6342|23, 25
6334|23, 26, 27, 32
6333|23
6331|23, 26, 32, 35
6326|23, 26
6323|23, 29, 34
6319|23, 27
6318|23
6317|23, 26, 27, 32
6313|23
6308|23
6307|23, 26
6306|23, 26
6294|23, 32
6291|23, 26, 27, 32
6287|23, 27, 31
6284|23
6280|23
6276|23
6266|23, 25, 32
6265|23, 26, 30, 32
6264|23, 32
6260|23, 27, 32
6258|23
6257|23
6255|23, 26
6252|23
6249|23, 26
6245|23, 26, 32
6241|23, 26
6237|23
6232|23, 26
6231|23, 26
6227|23, 26, 30
6225|23, 29
6220|23, 26, 30
6219|23, 26, 32
6218|23
6216|23
6215|23, 29, 33
6213|23, 29, 33
6212|23, 29
6206|23, 26
6195|23, 27, 29, 33
6194|23, 27, 29
6193|23, 27, 29
6192|23, 27
6189|23, 24, 26
6188|23, 26
6187|23, 32
6182|23, 32
6179|23, 32
6176|23, 32
6167|23, 26, 32
6166|23, 25
6165|23, 26, 32
6162|23, 27
6158|23, 26
6149|23
6146|23
6143|23
6140|23, 26
6130|23, 26
6128|23
6127|23, 24
6125|23, 26, 32
6123|23, 30
6120|23, 35
6119|23, 26, 32
6117|23, 26, 34
6116|23, 26
6113|23, 26, 32
6105|23, 32
6103|23, 26
6102|23, 30
6090|23, 26
6088|23, 32
6086|23, 26
6077|23
6075|23, 26, 32
6073|23, 26
6070|23, 26, 32
6064|23, 26, 32
6061|23, 26
6060|23, 26
6051|23, 24, 31, 34
6047|23, 26, 32
6033|23, 29, 32
6031|23
6027|23, 30, 36
6023|23, 26
6022|23, 26
6018|23, 27, 32
6014|23, 26, 32
6013|23, 27, 29, 34
6011|23, 26, 33
6007|23, 32
6006|23
6002|23
6000|23, 26
5996|23
5995|23, 26
5994|23, 26
5990|23, 26
5987|23
5986|23, 25
5985|23, 32
5979|23
5977|23
5974|23, 26
5973|23, 32
5968|23
5965|23, 30
5964|23
5963|23, 24, 26, 32
5961|23, 24, 34
5960|23, 26
5958|23, 27, 32
5955|23, 26
5954|23, 26, 32
5950|23
5949|23, 26, 30
5941|23, 26, 32
5940|23, 26
5935|23
5933|23, 32
5932|23
5927|23, 30
5922|23, 32
5915|23, 24
5914|23, 26, 32
5911|23, 36
5906|23, 27, 32
5901|23
5900|23, 32
5895|23
5894|23
5890|23, 30, 32
5888|23, 32
5886|23
5879|23, 24, 26
5876|23
5874|23, 24, 26, 36
5868|23, 32
5865|23, 26
5864|23, 26
5859|23
5857|23
5851|23, 24, 30
5848|23, 26, 32
5846|23, 24, 26, 31
5842|23, 29
5838|23
5834|23, 26
5831|23, 30, 32
5830|23
5829|23, 32
5819|23, 26
5816|23, 32
5812|23
5806|23, 30
5803|23
5799|23, 26
5797|23, 24
5795|23, 26
5792|23, 32
5791|23, 34
5788|23
5787|23, 26
5786|23, 26, 32
5782|23, 27
5778|23
5777|23, 26
5768|23, 24, 26, 29, 31
5763|23, 25, 26
5746|23, 26, 32
5740|23, 26, 32
5735|23, 24, 26, 27
5726|23
5717|23, 24, 26, 32
5709|23
5707|23, 24, 26, 31, 34
5703|23, 26, 32
5695|23, 29, 31, 34
5694|23, 29, 30
5693|23
5692|23, 24, 26, 33, 34
5691|23, 32
5690|23, 27, 31, 33
5689|23, 32
5684|23
5683|23, 24, 29, 31, 34
5678|23, 26, 32, 33
5677|23, 26, 32
5673|23
5668|23, 26, 27
5665|23, 26
5658|23, 32
5650|23, 27
5644|23, 24, 29
5634|23
5633|23, 26, 32
5629|23, 26
5626|23, 32
5625|23
5623|23, 33
5619|23, 26
5609|23
5602|23, 26, 32
5600|23, 27, 32
5598|23
5596|23
5590|23, 24
5585|23, 27
5583|23, 30, 32
5582|23
3759|23
5571|23, 29, 33
5565|23, 26, 32
5559|23
5556|23
5550|23, 26
5542|23, 25
5537|23, 29, 32
5536|23, 26, 30
5529|23, 34
5522|23, 26, 32
5516|23, 26
5513|23, 33, 34
5509|23, 36
5504|23, 32
5503|23
5497|23
5494|23, 26, 35
5490|23, 26, 32
5483|23, 26, 35
5481|23, 30, 32
5474|23, 32
5467|23, 30, 32, 36
5466|23, 26
5465|23
5458|23, 32
5456|23, 26
5454|23, 27, 32
5450|23, 26, 32
5446|23, 32
5445|23, 32
5443|23, 26, 32
5441|23, 26, 32
5439|23
5436|23, 32
5433|23
5432|23, 27, 32
5424|23, 30
5416|23
5410|23, 26, 32
5408|23, 29
5395|23, 26, 32
5394|23, 26, 32
5392|23
5391|23, 26
5386|23, 26
5385|23, 29
5382|23, 26, 27, 32
5381|23, 24, 26
5379|23, 32
5374|23
5365|23, 29
5362|23, 32
5361|23, 32
5359|23, 26
5346|23, 25
5344|23
5341|23, 32
5340|23, 32
5336|23, 32
5334|23, 30
5332|23, 26, 32
5319|23
5317|23, 26, 30, 32
5313|23
5309|23, 32
5308|23
5307|23
5306|23, 26, 33, 35
5305|23, 26
5294|23, 32
5293|23
5288|23
5286|23, 32
5284|23, 26, 27, 31
5282|23, 32
5281|23
5280|23, 27
5279|23
5275|23, 26
5273|23, 24
5263|23, 26
5261|23, 26
5260|23, 30
5253|23, 26, 32
5252|23
5248|23
5247|23
5236|23, 30
5230|23, 25, 26
5223|23, 26, 27
5218|23, 33
5216|23
5212|23, 32
5211|23, 26
5210|23, 24
5209|23, 32
5208|23, 32
5207|23
5206|23
5203|23
5201|23, 27, 34
5195|23, 26
5193|23
5192|23, 26, 32
5185|23, 32
5183|23
5181|23, 26, 32
5180|23, 26
5178|23
5177|23, 26, 32
5172|23, 26, 27, 32
5169|23, 26
5168|23, 24
5165|23, 26
4739|23, 29
4736|23, 26, 35
4735|23
4733|23, 26
4732|23, 27, 33
5137|23, 32
5133|23
5123|23, 26
5120|23, 24, 32
5118|23, 26, 32
5113|23, 26
5109|23, 29
5107|23, 33
5103|23
5089|23
5083|23, 24
5082|23
5074|23, 30
5073|23
5070|23
5069|23, 29, 33
5068|23, 29, 33
5066|23
5062|23
5061|23, 24, 26, 30, 31, 32
5060|23, 24, 31, 32
5059|23, 24, 31
5058|23, 24, 31
5057|23, 24, 26, 31, 32
5056|23, 32, 34
5053|23, 30
5044|23
5030|23, 26
5028|23
5026|23
5023|23, 27
5022|23, 26, 32
5021|23, 30
5020|23, 32
5017|23, 32
5010|23
5006|23, 26
4999|23, 32
4997|23, 26, 32
4987|23, 32
4978|23, 26
4975|23, 32
4972|23
4971|23, 32
4969|23
4967|23, 27, 32
4962|23, 34
4961|23, 26
4960|23, 29
4958|23, 26
4951|23, 27, 32
4947|23, 32
4941|23, 24
4940|23, 26, 32
4939|23, 24, 26
4934|23, 26, 32
4933|23, 26, 32
4929|23, 32
4927|23, 24
4926|23
4917|23, 26
4914|23, 29
4911|23
4910|23, 26
4909|23, 26
4904|23, 24, 31
4897|23, 26
4896|23
4895|23, 32
4894|23, 35
4892|23, 29, 34
4891|23, 29, 33
4889|23, 32
4886|23
4885|23, 26, 32
4883|23, 24
4882|23, 24, 34
4880|23, 32
4866|23, 26
4860|23, 32
4859|23, 32
4858|23
4856|23
4851|23
4842|23, 32
4840|23, 32
4834|23
4830|23
4826|23
4825|23, 26, 32
4819|23, 26, 32
4817|23, 30, 32
4811|23, 26, 35
4810|23, 32
4808|23, 29
4802|23, 34
4801|23, 35
4800|23
4799|23, 24, 26
4798|23, 32
4795|23
4793|23
4791|23, 26
4788|23, 26
4787|23, 32
4786|23, 32
4784|23, 32
4778|23
4777|23, 24, 31
4772|23, 26, 27, 32
4764|23
4763|23, 27, 32
4761|23, 30, 32
4759|23, 30, 32
4757|23
4756|23, 30, 32
4755|23, 30, 32
4752|23, 27, 29, 34
4749|23, 24
4746|23, 26
4745|23, 27
4743|23, 32
4099|23, 24
4097|23
4729|23, 26, 32
4727|23, 26, 32
4726|23, 26
4722|23, 32
4720|23, 27
4715|23
4711|23, 32
4706|23, 26, 32
4705|23, 26
4694|23, 26
4692|23, 24
4689|23, 32
4680|23, 27, 29
4679|23, 24
4678|23, 24, 26, 31, 32
4675|23
4673|23, 31, 33
4668|23
4667|23, 26, 32
4664|23, 27
4657|23, 30, 32
4648|23, 29
4641|23, 26
4637|23, 32
4632|23, 26
4631|23, 30
4625|23
4622|23, 26
4620|23, 26, 32
4616|23
4615|23
4611|23
4608|23
4604|23
4603|23, 24
4600|23, 24, 30
4597|23
4596|23, 26
4592|23, 26, 32
4589|23, 30, 32, 36
4588|23, 26
4587|23, 30
4584|23, 26, 30, 32
4578|23
4576|23, 26, 32
4574|23, 24
4572|23, 29
4570|23, 26
4567|23, 26, 32
4564|23, 29
4563|23, 32, 33, 34
4562|23, 30, 32
4560|23, 24, 26
4555|23
